page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
21,,,번개고룡,,right,,,,"[오직, 우리가 칭송하는 빛의 수호자만이 마신을 막아설 수 있었다.]",,italic,,,,,,,
22,,,번개고룡,,right,,,,[드높은 지혜와 강철같은 신의. 그리고 불타는 용기를 지닌 순례자들이여.],,italic,,,,,,,
23,,,번개고룡,,right,,,,"[우리 수호자는 이제, 세상이 어둠에 물들 때, 너희에게 힘을 빌려주리라.]",,italic,,,,,,,
24,,,번개고룡,,right,,,,[하지만.. 수호자의 힘으로 어둠의 수호자 다크닉스를 막을 순 없다.],,italic,,,,,,,
25,,,누리,,left,sorrow,,1초 대기,그렇다면..?,,,,,,,,,
26,,,,,,,,,,,,1,clear_all,black_in,skip_disable,,,
27,챕터4,,,,,,,,,,,0.5,skip_disable,,,,,
28,,,,,,,,,,,,1,fadeout,skip_disable,,,,
29,,,번개고룡,,right,,,,[슬퍼 마라. 이세계에서 온 위대한 존재여.],,italic,,,,,,,
30,,,번개고룡,,right,,,1초 대기,"[너의 기억이 온전히 돌아왔을 때, 비로소 그 진의를 알게 될 것이다.]",,italic,,,,,,,
31,,,번개고룡,,right,,,,[하지만 그 전에 우리가 해야 할 일이 있을 것 같군.],,italic,,,,,,,
32,,,번개고룡,,right,,,,[뛰어난 지성을 지닌 존재여. 네가 품고 있는 의문을 내게 말해보아라.],,italic,,,,,,,
33,,,모코지,,left,idle,,,"네? 저, 저 말인가요?",,,,,,,,,
34,,,케사스,,left,idle,,,의문이라니? 모코지 님. 뭔가 마음에 걸리는 일이 있나요?,,,,,,,,,
35,,,모코지,,left,thought,,,음.. 사실 몬스터의 마력이 어디론가 흘러가는 걸 목격했어요.,,,,,,,,,
36,,,케사스,,left,idle,,,마력이? 자연이 아니고 다른 곳을 향해 흘러갔다는 말씀인가요?,,,,,,,,,
37,,,데데,,left,thought,,,"그, 그게 무슨 말도 안 되는?",,,,,,,,,
38,,,번개고룡,,right,,,,[거대한 마력의 고동이 느껴진다. 하지만 그것은 불완전한 존재.],,italic,,,,,,,
39,,,번개고룡,,right,,,,"[미약하지만, 어둠의 수호자가 깃든 생명이 잉태되고 있다.]",,italic,,,,,,,
40,,,고니,,left,fury,,,어둠의 수호자이라고요? 설마.. 다크닉스가??,,,,,,,,,
41,,,번개고룡,,right,,,,[그렇지 않다. 어둠의 수호자는 이런 하찮은 마력을 지니지 않았다.],,italic,,,,,,,
42,,,데데,,left,thought,,,그럼 대체? 마력이 흐르는 장소의 끝에는 뭐가 있는 걸까요?,,,,,,,,,
43,,,번개고룡,,right,,,,"[알 수 없다. 하지만, 증오스러운 어둠의 힘이 느껴진다.]",,italic,,,,,,,
44,,,번개고룡,,right,,,,[위대한 빛의 순례길을 걷는 여행자여. 그 마력의 비밀을 밝혀내라.],,italic,,,,,,,
45,,,번개고룡,,right,,,,"[그리하면, 빛을 따르는 수호자가 너희를 도우리라.]",,italic,,,,,,,
46,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
47,,,,,,,,하얀색 레이어 오버레이 1초 대기,,,,1,fadeout,skip_disable,,,,
48,,,케사스,,right,idle,,,용기의 수호자가 사라졌어.,,,,,,,,,
49,,,데데,,left,thought,,,"모코지 님. 지금은 우선, 몬스터가 지닌 마력의 흐름을 쫓아가 보는 것이 좋겠어요.",,,,,,,,,
50,,,모코지,,right,idle,,,네. 저도 여러분을 도와 마력의 행방을 최대한 추적해볼게요.,,,,,,,,,
51,,,고니,,left,happy,,,좋아! 모두 최선을 다하자!,,,,,,,,,
52,,,누리,,right,sorrow,,,.....,,,,,,,,,
53,,,,,,,,,,,,1,black_in,skip_disable,,,,
