page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
75,,,검은로브 보스,???,right,,,,"흠, 그놈들이 어둠의 수호자를 자신의 것으로 만들려 했다는 건가..",,,,,,,,,
76,,,검은로브 보스,???,right,,,,우매한 것들. 그냥 시키는 대로나 할 것이지. 제 주제도 모르고..,,,,,,,,,
77,,,검은로브 보스,???,right,,,,역시나 아직 때가 되지 않은 모양이군.,,,,,,,,,
78,,,검은로브 보스,???,right,,,,저들이 멸망해 가는 세상을 잠시 즐기도록 놓아두지.,,,,,,,,,
79,,,검은로브 보스,???,right,,,,"준비하거라, 저들의 축제가 끝나면 우리의 사냥이 시작될 테니..",,,,,,,,,
80,,,검은로브,???,left,,,,모두 어둠의 뜻대로.,,,,,,,,,
81,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
82,,,,,,,,,,,,1,fadeout,skip_disable,,off,,
83,,,아라한,,left,,,,여전히 끈질긴 녀석들이군.,,,,,,,,,
84,,,아라한,,left,,,,예정에는 없었지만 좀 더 지켜봐야겠군.,,,,,,,,,
85,,,아라한,,left,,,,조금만 더 기다려줘 누리..,,,,,,,,,
86,,,,,,,,,,,,2,clear_all,black_in,skip_disable,,,
87,,,,,,,,,,,,0.5,skip_disable,,,,,
88,,,,,,,,,~ 빛의 여정 ~,,narrate,,,,,,,
89,,,,,,,,,~ F I N ~,,narrate,,,,,,,
