page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
41,,,빙하고룡,,right,,,,"[그곳에서 나의 형제를, 누구보다 자애롭고 강한 신의의 존재를 만나라.]",,italic,,,,,,,
42,,,누리,,left,fury,,,으윽..?!,,,,,,,,,
43,,,빙하고룡,,right,,,,[기억해내라. 네가 이 세상에 온 진정한 의미를!],,italic,,,,,,,
44,,,빙하고룡,,right,,disappear_side,[하얀막] 페이드인. 1초 후 페이드아웃. 빙하고룡 우측 퇴장,,,,1,clear_text,skip_disable,,,,
45,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
46,챕터2,,,,,,,,,,,0.5,skip_disable,,,,,
47,,,,,,,,,,,,1,fadeout,skip_disable,,,,
48,,,모코지,,left,sorrow,,1초 대기,"누리 님, 괜찮아요? 안색이 좋지 않아 보여요.",,,,,,,,,
49,,,누리,,right,thought,,,"걱정하지 마세요. 아, 아무것도 아니에요.",,,,,,,,,
50,,,누리,,right,sorrow,,,정말.. 아무것도 아니에요.,,,,,,,,,
51,,,,,,,,,,,,1,black_in,skip_disable,,,,
