page,bg,illustration,char,t_char_name,char_pos,char_ani,char_effect,r_scen,t_text,text_pos,text_type,auto_skip,effect_1,effect_2,effect_3,bgm,bgm_action,sound
22,,,다크닉스,불완전한 다크닉스,right,,,,크오오오!,,,,flash,shaking,,,,
23,,,다크닉스,불완전한 다크닉스,right,,,,,,,0.5,skip_disable,clear_text,flash,,,
24,,,다크닉스,불완전한 다크닉스,right,,,,,,,0.5,skip_disable,shaking,flash,,,
25,,,다크닉스,불완전한 다크닉스,right,,disappear_down,,,,,1,skip_disable,clear_text,,,,
26,,,빙하고룡,,left,,appear_side,,"[타락한 어둠의 종자여, 너의 뜻대로 되지는 않는다.]",,italic,,,,,,,
27,,,검은로브 보스,,right,,,,흐억! 4대신룡? 어떻게 이곳에?,,,,,,,,,
28,,,빙하고룡,,left,,,,[누구도 위대한 존재를 해할 수는 없다. 나의 분노가 너를 삼키리라.],,italic,,,,,,,
29,,,검은로브 보스,,right,,,,"크크크, 어리석기는! 이제 곧 이 세상 모두가 어둠에 물들어 그 종언을 고할 것이니…",,,,,,,,,
30,,,검은로브 보스,,right,,,,그럼 그때까지 마음껏 발버둥 쳐보아라. 거짓된 예언을 믿은 대가는 죽음의 고통뿐이니!,,,,,,,,,
31,,,검은로브 보스,,right,,disappear_side,,,,,1,skip_disable,clear_text,,,,
32,,,누리,,right,idle,,,감사합니다. 덕분에 모두 무사할 수 있었어요.,,,,,,,,,
33,,,빙하고룡,,left,,,,[네 어깨에 놓여있는 책임에 비하면 하찮은 수고일 뿐이다.],,italic,,,,,,,
34,,,빙하고룡,,left,,,,[빛의 길을 순례하는 자들이여. 이노는 지금 크나큰 위험에 빠져있다.],,italic,,,,,,,
35,,,두른,,right,,,,대체 그게 무슨 소리야? 이노에 대체 무슨 일이 일어난 거지?,,,,,,,,,
36,,,빙하고룡,,left,,,,[어둠의 신을 따르는 수하들이 빛의 무리를 삼켰다.],,italic,,,,,,,
37,,,빙하고룡,,left,,,,"[이제, 이 어둠에 맞설 자는 오직 빛의 길을 순례하는 자. 바로 그대들뿐이다.]",,italic,,,,,,,
38,,,케사스,,right,,,,지긋지긋한 놈들. 기어코 움직이기 시작했나…,,,,,,,,,
39,,,빙하고룡,,left,,,,[나아가라. 빛의 길을 순례하는 자여. 내가 길을 비추리라.],,italic,,,,,,,
40,,,,,,,,,,,,2,clear_all,white_in,skip_disable,,,
41,,,,,,,,,,,,1,fadeout,skip_disable,,,,
42,,,모코지,,left,happy,,,"저, 저기 봐요! 공간의 문이 열렸어요!",,,,,,,,,
43,,,두른,,right,happy,,,"역시 4대신룡이야! 마음에 들었어. 자, 어서 움직이자고!",,,,,,,,,
44,,,고니,,left,idle,,,"좋아, 모두들 저 틈새가 닫히기 전에 이 공간을 빠져나가자!",,,,,,,,,
45,,,데데,,right,idle,,,누리 님. 다치신 곳은 어떠신가요?,,,,,,,,,
46,,,누리,,left,idle,,,고마워. 모두 무사해서 정말 다행이야.,,,,,,,,,
47,,,데데,,right,fury,,,앞으로 다시는 그런 행동을 하지 마세요. 절대로!,,,,,,,,,
48,,,누리,,left,idle,,,응.. 고마워..,,,,,,,,,
49,,,데데,,right,idle,,,그보다 서둘러 이노로 돌아가 알아봐야 상황인것 같아요!,,,,,,,,,
50,,,누리,,left,idle,,,무슨 문제라도..?,,,,,,,,,
51,,,데데,,right,idle,,,선지자에 대한 진실. 그리고 우리가 앞으로 알게될 일들에 대해서..,,,,,,,,,
52,,,,,,,,,,,,1,black_in,skip_disable,,,,
